PRODUCT_ID	ITEM_NO	COMPANY_CODE	UPC_CODE	SUB_UPC_CODE	PRODUCT_GROUP_CODE	PRODUCT_CAT_CODE	FINANCIAL_CAT_CODE	PRODUCT_DESC	SHELF_LIFE_DAY_1	SHELF_LIFE_DAY_2	SHELF_LIFE_DAY_3	SHELF_LIFE_DAY_4	SHELF_LIFE_DAY_5	SHELF_LIFE_DAY_6	SHELF_LIFE_DAY_7	FORECAST_TYPE	RETURNS_ALLOWED_IND	SPREAD_GROUP	SALES_ALLOWED_IND	FRESH_RETURNS_ALLOWED_IND	DEX_COUNTRY_CODE	DEX_PRODUCT_TYPE	PACK_SIZE_QTY	LONG_DESCRIPTION	NO_DNL_DATE
00005567,0005355,71673,00335,00,1525,6210,1000,SBI HOT 8P $2.99,06,07,07,06,07,07,07,V,Y,0000069,Y, ,0,0,0,SBI HOT 8P $2.99/PRICING $2.99,NULL
00005570,0005374,71673,00349,00,1525,6210,1000,S/T DIN RL16P18Z,06,07,07,06,07,07,07,V,Y,0000069,Y, ,0,0,0,S/T DIN RL16P18Z,NULL
00005596,0004450,71673,00445,00,7999,1075,1000,PANTRY SAND 8'S,06,07,07,06,07,07,07,V,Y,0000072,Y, ,0,0,0,PANTRY SAND 8'S /HAMS,NULL
00005597,0004460,71673,00445,01,7999,1075,1000,PANTRY HOT DOG 8,06,07,07,06,07,07,07,V,Y,0000072,Y, ,0,0,0,PANTRY HOT DOG 8,NULL
00005722,0009910,71673,00991,00,1535,6210,1000,CROUTONS FRESH,06,07,07,06,07,07,07,V,Y,0000070,Y, ,0,0,0,CROUTONS FRESH,NULL
00005728,0001024,71673,01024,00,1595,6210,1000,BT 26 SL 22OZ WH,06,07,07,06,07,07,07,V,Y,0000073,Y, ,0,0,0,BT 26 SL 22OZ WH,NULL
00005735,0001062,71673,01062,00,1545,6210,1000,FAMILY 2 PACK,06,07,07,06,07,07,07,V,Y,0000067,Y, ,0,0,0,FAMILY 2 PACK,NULL
00005739,0006175,71673,01095,00,1510,6210,1000,D.D. SM FAMILY,06,07,07,06,07,07,07,V,Y,0000067,Y, ,0,0,0,D.D. SM FAMILY,NULL
00005744,0005901,71673,01115,00,1510,6210,1000,S.B. KING,06,07,07,06,07,07,07,V,Y,0000067,Y, ,0,0,0,S.B. KING,NULL
00005748,0006158,71673,01123,00,1510,6210,1000,D.D. RANCH 2 PK,06,07,07,06,07,07,07,V,Y,0000067,Y, ,0,0,0,D.D. RANCH 2 PK,NULL
00005750,0005902,71673,01125,00,1510,6210,1000,S.B. RANCH,06,07,07,06,07,07,07,V,Y,0000067,Y, ,0,0,0,S.B. RANCH,NULL
00005760,0001028,71673,01180,00,7999,1075,1000,PANTRY SQ 20Z,06,07,07,06,07,07,07,V,Y,0000072,Y, ,0,0,0,PANTRY SQ 20Z,NULL
00005764,0001195,71673,01195,00,1595,6210,1000,PB WHI 30SL 24Z,06,07,07,06,07,07,07,V,Y,0000073,Y, ,0,0,0,PB WHI 30SL 24Z,NULL
00005765,0001196,71673,01196,00,1595,6210,1000,PB WHITE 28SL 28,06,07,07,06,07,07,07,V,Y,0000073,Y, ,0,0,0,PB WHITE 28SL 28,NULL
00005778,0005387,71673,01230,00,1515,6210,1000,D.D. S/T WHITE20,06,07,07,06,07,07,07,V,Y,0000067,Y, ,0,0,0,D.D. S/T WHITE20,NULL
00005791,0001450,71673,01450,00,1590,1075,1000,BOYERS 20 OZ WHI,06,07,07,06,07,07,07,V,Y,0000071,Y, ,0,0,0,BOYERS 20 OZ WHI,NULL
00005812,0006195,71673,02044,00,1595,6210,1000,BT WHE 26SL 24Z,06,07,07,06,07,07,07,V,Y,0000074,Y, ,0,0,0,BT WHE 26SL 24Z,NULL
00005815,0002050,71673,02050,00,1515,6210,1000,ST DC 100WWHE 24,06,07,07,06,07,07,07,V,Y,0000068,Y, ,0,0,0,ST DC 100WWHE 24,NULL
00005818,0002054,71673,02054,00,1515,6210,1000,ST DC 100WW 2P48,06,07,07,06,07,07,07,V,Y,0000068,Y, ,0,0,0,ST DC 100WW 2P48,NULL
